year,code,amount,name,topname,depname,depcat,cat,ref,comment
2015,5251061200,221286000,無細項,農業委員會主管,水產試驗所,水產試驗研究,科學支出,19.6.1,"本年度預算數之內容與上年度之比較如下：
1.海洋漁業資源調查與研究經費19,841千元
，較上年度減列辦理臺灣近海鮪類之漁海
況調查等經費514千元。
2.水產養殖技術研究經費8,952千元，較上
年度增列辦理分子標誌輔助九孔育種之應
用等經費146千元。
3.水產物之處理與加工研究經費7,348千元
，較上年度減列辦理鰹魚副產物之利用開
發等經費543千元。
4.水產資訊整合與運用研究經費17,466千元
，較上年度增列辦理水產養殖智慧節源系
統之整合開發與建置等經費5,593千元。
5.淡水生物養殖研究經費25,808千元，較上
年度減列辦理有機水產養殖模式之建立等
經費2,185千元。
6.海水生物養殖研究經費27,536千元，較上
年度減列辦理牡蠣耐溫品系之研發等經費
951千元。
7.沿近海資源調查與研究經費23,659千元，
較上年度增列辦理臺灣近海鰆魚漁業資源
研究等經費8,487千元。
8.水產生物技術研究經費31,299千元，較上
年度增列辦理建置微藻保種之標準化技術
等經費8,270千元。
9.東部海洋生物資源研究經費39,514千元，
較上年度增列辦理臺灣東部海域赤鮭族群
動態調查及繁養殖技術開發等經費96千元
。
10.澎湖海洋生物資源研究經費19,863千元
，較上年度增列辦理新物種開發等經費2,
706千元。"
2015,5851060100,346273000,無細項,農業委員會主管,水產試驗所,一般行政,農業支出,19.6.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費280,651千元，較上年度核實
減列人事費3,686千元。
2.基本行政工作維持費53,565千元，較上年
度減列辦理大樓外牆剝落搶修工程等經費
532千元。
3.加強水產品技術研發與改進計畫經費12,0
57千元，較上年度減列辦理深層海水運用
於重要水產生物種原保存及利用等經費12
4千元。"
2015,5851069011,820000,交通及運輸設備,農業委員會主管,水產試驗所,一般建築及設備,農業支出,19.6.3.1,"本年度預算數之內容與上年度之比較如下：
1.汰購小客貨兩用車1輛經費820千元。
2.上年度汰購小型貨車1輛及公務機車2輛預
算業已編竣，所列551千元如數減列。"
2015,5851069800,200000,無細項,農業委員會主管,水產試驗所,第一預備金,農業支出,19.6.4,仍照上年度預算數編列。
2015,5251071000,242776000,無細項,農業委員會主管,畜產試驗所,畜牧試驗研究,科學支出,19.7.1,"本年度預算數之內容與上年度之比較如下：
1.畜產科學研究經費134,871千元，較上年
度增列辦理實驗用小型豬及生醫用禽蛋之
產業化模式建立等經費6,584千元。
2.畜產技術研究經費107,905千元，較上年
度增列辦理鬥雞種雞基因多樣性分析研究
等經費19,099千元。"
2015,5851070100,384461000,無細項,農業委員會主管,畜產試驗所,一般行政,農業支出,19.7.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費344,817千元，較上年度核實
減列人事費16,903千元。
2.基本行政工作維持費39,644千元，較上年
度減列辦理試驗大樓防漏功能補強工程等
經費957千元。"
2015,5851079011,126000,交通及運輸設備,農業委員會主管,畜產試驗所,一般建築及設備,農業支出,19.7.3.1,"本年度預算數之內容與上年度之比較如下：
1.汰換公務機車2輛經費126千元。
2.上年度汰換小型客貨車及公務機車各1輛
預算業已編竣，所列913千元如數減列。"
2015,5851079800,200000,無細項,農業委員會主管,畜產試驗所,第一預備金,農業支出,19.7.4,仍照上年度預算數編列。
2015,5251081200,179962000,無細項,農業委員會主管,家畜衛生試驗所,動物衛生試驗研究,科學支出,19.8.1,"本年度預算數之內容與上年度之比較如下：
1.動物疫病診斷、檢驗、監測與防治技術研
發經費111,122千元，較上年度減列辦理
動物疾病診斷技術研發等經費5,672千元
。
2.動物用藥品檢定技術研發經費68,840千元
，較上年度增列辦理動物用疫苗檢驗技術
研發等經費250千元。"
2015,5851080100,177487000,無細項,農業委員會主管,家畜衛生試驗所,一般行政,農業支出,19.8.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費127,280千元，較上年度增列
員工薪俸晉級差額等經費11,464千元。
2.基本行政工作維持費42,539千元，較上年
度減列辦理動物舍空調箱更新工程等經費
5,023千元。
3.動物疫苗田間試驗及動物用消毒劑效果檢
驗4,680千元，較上年度增列購置化學試
劑、耗材等經費509千元。
4.動物用藥品檢驗、管理及疫苗生產等經費
2,988千元，較上年度增列購置耗材等經
費926千元。"
2015,5851089002,27200000,營建工程,農業委員會主管,家畜衛生試驗所,一般建築及設備,農業支出,19.8.3.1,"新增人畜共通傳染病檢驗實驗室改建工程等
經費如列數。"
2015,5851089019,17800000,其他設備,農業委員會主管,家畜衛生試驗所,一般建築及設備,農業支出,19.8.3.2,"新增人畜共通傳染病檢驗實驗室所需設施及
設備等經費如列數。"
2015,5851089800,100000,無細項,農業委員會主管,家畜衛生試驗所,第一預備金,農業支出,19.8.4,仍照上年度預算數編列。
2015,5251091000,128553000,無細項,農業委員會主管,農業藥物毒物試驗所,農業藥物及植物保護試驗研究,科學支出,19.9.1,"本年度預算數之內容與上年度之比較如下：
1.殘毒管制研究經費38,959千元，較上年度
增列辦理果菜類上市前管控技術建立等經
費3,422千元。
2.應用毒理研究經費19,082千元，較上年度
增列辦理農業藥物與毒物對人畜健康及環
境安全危害評估研究等經費1,004千元。
3.農藥化學研究經費19,774千元，較上年度
增列辦理天然植物保護資材委託田間試驗
等經費3,032千元。
4.生物藥劑研究經費16,918千元，較上年度
減列辦理因應氣候變遷開發抗逆境防治病
蟲害之有益微生物研究等經費303千元。
5.農藥應用研究經費15,342千元，較上年度
減列辦理棲息植物維管束組織細菌病原生
態學及其蟲媒之研究等經費1,975千元。
6.公害防治研究經費10,999千元，較上年度
增列辦理設施栽培之害物整合管理及安全
用藥模式建立等經費349千元。
7.技術服務與輔導研究經費7,479千元，較
上年度減列辦理農藥資訊檢索資料庫整合
平臺之建構與應用系統開發研究等經費60
千元。"
2015,5851090100,136687000,無細項,農業委員會主管,農業藥物毒物試驗所,一般行政,農業支出,19.9.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費115,894千元，較上年度核實
減列人事費4,130千元。
2.基本行政工作維持費20,793千元，較上年
度減列辦理圍牆及電力設施工程等經費2,
700千元。"
2015,5851092000,51116000,無細項,農業委員會主管,農業藥物毒物試驗所,農藥檢驗及登記管理,農業支出,19.9.3,"本年度預算數之內容與上年度之比較如下：
1.農產品農藥殘留檢驗與分析經費36,556千
元，較上年度增列辦理農藥殘留量檢驗及
毒理試驗等經費1,161千元。
2.農藥品質規格檢驗分析與測試經費7,547
千元，較上年度增列辦理農藥成分及規格
檢驗等經費350千元。
3.農藥登記單一窗口作業及販售業者培訓經
費7,013千元，較上年度增列辦理農藥規
格登記及田間試驗設計書審查等經費1,15
7千元。"
2015,5851099800,100000,無細項,農業委員會主管,農業藥物毒物試驗所,第一預備金,農業支出,19.9.4,仍照上年度預算數編列。
2015,5251101000,78124000,無細項,農業委員會主管,特有生物研究保育中心,特有生物研究,科學支出,19.10.1,"本年度預算數之內容與上年度之比較如下：
1.特有動物保育研究經費21,199千元，較上
年度增列辦理臺灣產白鼻心遺傳變異研究
等經費5,455千元。
2.特有植物保育研究經費10,547千元，較上
年度減列辦理臺灣產卷柏科植物系統分類
研究等經費2,645千元。
3.特殊生態系保育研究經費9,999千元，較
上年度增列辦理劣化濕地水文循環監測及
分析研究等經費3,990千元。
4.野生物資源管理研究經費6,027千元，較
上年度增列辦理臺灣地區歷史植群文獻資
料庫建置與分析研究等經費310千元。
5.生態教育推廣研究經費6,582千元，較上
年度減列辦理社區環境教育及棲地營造示
範研究等經費403千元。
6.試驗站經營研究經費9,610千元，較上年
度減列辦理利用氣味型誘引物調查石虎之
方法測試研究等經費2,060千元。
7.環境資源生態管理經費14,160千元，較上
年度增列1,286千元，包括：
(1)智慧生態計畫總經費20,000千元，分4
年辦理，102至103年度已編列6,049千
元，本年度續編第3年經費2,032千元，
較上年度減列辦理生物多樣性社群平臺
開發建置等經費17千元。
(2)環境資源資料庫整合計畫總經費94,80
0千元，分4年辦理，102至103年度已編
列26,932千元，本年度續編第3年經費1
2,128千元，較上年度增列辦理公民科
學網站維護與功能擴充等經費1,303千
元。"
2015,5851100100,181894000,無細項,農業委員會主管,特有生物研究保育中心,一般行政,農業支出,19.10.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費133,660千元，較上年度核實
減列人事費2,535千元。
2.基本行政工作維持費34,634千元，較上年
度增列汰換保育教育館冰水主機等經費1,
626千元。
3.國土資訊系統整體建置計畫總經費121,81
8千元，分8年辦理，97至103年度已編列1
08,218千元，本年度續編最後1年經費13,
600千元，較上年度增列辦理臺灣生物多
樣性網絡資料庫系統維護與功能擴充等經
費2,635千元。"
2015,5851109002,60000000,營建工程,農業委員會主管,特有生物研究保育中心,一般建築及設備,農業支出,19.10.3.1,"新建野生動植物復育及急救園區計畫總經費
350,240千元，分年辦理，100至103年度已
編列41,300千元，本年度續編經費60,000千
元，較上年度增列辦理園區建設等經費51,6
00千元。"
2015,5851109800,80000,無細項,農業委員會主管,特有生物研究保育中心,第一預備金,農業支出,19.10.4,仍照上年度預算數編列。
2015,5251111000,76081000,無細項,農業委員會主管,茶業改良場,茶業技術研究改良,科學支出,19.11.1,"本年度預算數之內容與上年度之比較如下：
1.茶作技術改良經費37,447千元，較上年度
增列辦理油料作物品種選育等經費2,769
千元。
2.茶葉加工技術試驗研究經費20,156千元，
較上年度增列辦理薰花包種茶製造技術開
發等經費2,039千元。
3.茶業機械試驗研究經費1,959千元，較上
年度增列辦理製茶機械試驗研究等經費18
3千元。
4.茶業推廣與輔導經費12,982千元，較上年
度減列辦理茶葉農藥檢驗服務平臺之研發
等經費1,955千元。
5.茶葉農藥殘留檢測技術研究經費3,537千
元，較上年度減列辦理藥物殘留容許量基
準制定整合等經費2,281千元。"
2015,5851110100,157820000,無細項,農業委員會主管,茶業改良場,一般行政,農業支出,19.11.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費127,835千元，較上年度核實
減列人事費2,729千元。
2.基本行政工作維持費17,714千元，較上年
度減列辦理茶葉感官品評檢定場整修工程
等經費914千元。
3.茶葉委託田間試驗及農藥檢驗等經費8,39
6千元，較上年度減列辦理茶葉田間試驗
、農藥檢驗及成分分析等經費293千元。
4.提升茶葉產值升級加值經費3,875千元，
較上年度增列辦理提升孳生物產值等經費
2,025千元。
5.上年度辦理建構衛生安全茶葉生產體系計
畫預算業已編竣，所列7,000千元如數減
列。"
2015,5851119011,63000,交通及運輸設備,農業委員會主管,茶業改良場,一般建築及設備,農業支出,19.11.3.1,新增購置公務機車1輛經費如列數。
2015,5851119800,100000,無細項,農業委員會主管,茶業改良場,第一預備金,農業支出,19.11.4,仍照上年度預算數編列。
2015,5251121000,84728000,無細項,農業委員會主管,種苗改良繁殖場,種苗研究與改良,科學支出,19.12.1,"本年度預算數之內容與上年度之比較如下：
1.種苗經營試驗與改良經費19,089千元，較
上年度增列辦理豆類種子健康檢查驗證體
系之建立等經費7,451千元。
2.品種改良研究經費14,478千元，較上年度
增列辦理熱帶球根花卉品種改良及種苗生
產繁殖體系建立等經費3,516千元。
3.繁殖技術研發應用經費23,890千元，較上
年度增列辦理健康種苗量產技術開發等經
費4,766千元。
4.生物技術開發與應用經費14,352千元，較
上年度減列辦理基因轉殖作物認驗證與檢
監測模式之建立等經費1,570千元。
5.技術服務推廣經費3,409千元，較上年度
減列辦理蔬菜種子與育苗業研究等經費2,
201千元。
6.農場經營及種苗量產研究經費3,081千元
，較上年度增列辦理雜交玉米新品種採種
技術之研究等經費199千元。
7.熱帶園藝作物試驗研究經費6,429千元，
較上年度增列辦理優質番木瓜品種選育等
經費1,686千元。"
2015,5851120100,120486000,無細項,農業委員會主管,種苗改良繁殖場,一般行政,農業支出,19.12.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費92,017千元，較上年度核實減
列人事費1,452千元。
2.基本行政工作維持費21,711千元，較上年
度減列辦理綠肥作物栽培推廣等經費1,56
7千元。
3.植物品種檢定經費6,758千元，較上年度
減列辦理植物品種檢定技術開發與應用等
經費2,369千元。"
2015,5851129002,0,營建工程,農業委員會主管,種苗改良繁殖場,一般建築及設備,農業支出,19.12.3.1,"上年度辦理種苗中心大樓聯絡道路及停車場
周邊工程等預算業已編竣，所列24,259千元
如數減列。"
2015,5851129019,0,其他設備,農業委員會主管,種苗改良繁殖場,一般建築及設備,農業支出,19.12.3.2,"上年度辦理種苗中心大樓會議廳與辦公設備
及機房空調消防設施等預算業已編竣，所列
21,741千元如數減列。"
2015,5851129800,100000,無細項,農業委員會主管,種苗改良繁殖場,第一預備金,農業支出,19.12.4,仍照上年度預算數編列。
2015,5251131200,72371000,無細項,農業委員會主管,桃園區農業改良場,農作物改良,科學支出,19.13.1,"本年度預算數之內容與上年度之比較如下：
1.作物育種及栽培利用技術研發經費37,689
千元，較上年度增列開發竹類加工副產物
用於改良花卉栽培介質等經費3,013千元
。
2.作物生產環境技術研發經費17,239千元，
較上年度減列辦理有機作物栽培、病蟲害
防治技術及資材研發等經費310千元。
3.農業推廣與農民輔導研究經費10,524千元
，較上年度增列辦理企業技術商品化計畫
等經費1,798千元。
4.生物技術及遺傳資源與多樣性經費6,919
千元，較上年度減列辦理分子標誌應用在
蝴蝶蘭之品種鑑定及遺傳圖譜建立等經費
2,114千元。"
2015,5851130100,140168000,無細項,農業委員會主管,桃園區農業改良場,一般行政,農業支出,19.13.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費121,779千元，較上年度增列
員工薪俸晉級差額等經費10,642千元。
2.基本行政工作維持費16,570千元，較上年
度減列辦理五峰工作站辦公大樓耐震補強
工程等經費3,686千元。
3.新品種新技術推廣及產銷輔導經費1,819
千元，較上年度減列辦理產銷輔導推廣等
經費300千元。"
2015,5851139011,126000,交通及運輸設備,農業委員會主管,桃園區農業改良場,一般建築及設備,農業支出,19.13.3.1,新增汰換公務機車2輛經費如列數。
2015,5851139800,100000,無細項,農業委員會主管,桃園區農業改良場,第一預備金,農業支出,19.13.4,仍照上年度預算數編列。
2015,5251141000,31440000,無細項,農業委員會主管,苗栗區農業改良場,農作物改良,科學支出,19.14.1,"本年度預算數之內容與上年度之比較如下：
1.農業科技研發經費19,012千元，較上年度
增列辦理仙履蘭組織培養繁殖技術等經費
3,387千元。
2.農業政策研究經費2,846千元，較上年度
減列辦理臺灣養蜂人力培訓與認證制度研
究等經費1千元。
3.防疫檢疫科技研發經費9,582千元，較上
年度減列辦理液體二氧化碳在設施栽培下
甜椒施肥技術應用等經費442千元。"
2015,5851140100,99391000,無細項,農業委員會主管,苗栗區農業改良場,一般行政,農業支出,19.14.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費84,170千元，較上年度增列員
工薪俸晉級差額等經費103千元。
2.基本行政工作維持費15,221千元，較上年
度減列辦理消防管線更新工程等經費1,60
8千元。"
2015,5851149011,726000,交通及運輸設備,農業委員會主管,苗栗區農業改良場,一般建築及設備,農業支出,19.14.3.1,新增汰換小客貨兩用車1輛經費如列數。
2015,5851149800,100000,無細項,農業委員會主管,苗栗區農業改良場,第一預備金,農業支出,19.14.4,仍照上年度預算數編列。
2015,5251151000,87919000,無細項,農業委員會主管,臺中區農業改良場,農作物改良,科學支出,19.15.1,"本年度預算數之內容與上年度之比較如下：
1.作物改良研究經費44,792千元，較上年度
減列辦理豌豆抗白粉病分子標誌之建立與
應用研究等經費986千元。
2.作物環境研究經費29,700千元，較上年度
增列辦理強化稻作育種技術以因應暖化衝
擊及提升糧食自給率研究等經費1,295千
元。
3.作物推廣研究經費6,409千元，較上年度
減列辦理花卉生產專區之產銷經營輔導策
略之研究等經費1,456千元。
4.坡地農業研究經費7,018千元，較上年度
增列辦理小花蕙蘭盆花應用、帶介質外銷
技術與品質追蹤研究等經費320千元。"
2015,5851150100,139080000,無細項,農業委員會主管,臺中區農業改良場,一般行政,農業支出,19.15.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費114,247千元，較上年度核實
減列人事費2,154千元。
2.基本行政工作維持費22,519千元，較上年
度減列辦理推廣大樓學員宿舍電源迴路整
修工程等經費994千元。
3.田間試驗及農藥檢驗等經費525千元，較
上年度增列辦理病蟲害田間藥效試驗等經
費285千元。
4.推動農業產業整體發展經費1,789千元，
較上年度增列補助辦理農業產銷活動及設
施等經費79千元。"
2015,5851159800,100000,無細項,農業委員會主管,臺中區農業改良場,第一預備金,農業支出,19.15.3,仍照上年度預算數編列。
2015,5251161000,101009000,無細項,農業委員會主管,臺南區農業改良場,農作物改良,科學支出,19.16.1,"本年度預算數之內容與上年度之比較如下：
1.作物改良研究經費39,943千元，較上年度
增列辦理開發應用蚯蚓快速轉化作物殘體
為蔬菜栽培介質之技術等經費6,155千元
。
2.作物環境研究經費28,416千元，較上年度
增列辦理芒果連續削皮分切作業機械之研
究等經費6,717千元。
3.農業推廣研究經費4,958千元，較上年度
減列辦理經營管理對農產品生產效益之研
究等經費1,231千元。
4.分場農業試驗研究經費27,692千元，較上
年度增列辦理大果種油茶品種(系)選育及
栽培技術之研究等經費3,678千元。"
2015,5851160100,151871000,無細項,農業委員會主管,臺南區農業改良場,一般行政,農業支出,19.16.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費129,055千元，較上年度核實
減列人事費2,003千元。
2.基本行政工作維持費21,167千元，較上年
度增列通訊費、房屋建築養護費、設施及
機械設備養護費等1,092千元。
3.農業經營輔導經費1,649千元，較上年度
減列輔導農業產銷團體企業化經營及推動
地方產業發展等經費157千元。"
2015,5851169011,80000,交通及運輸設備,農業委員會主管,臺南區農業改良場,一般建築及設備,農業支出,19.16.3.1,"本年度預算數之內容與上年度之比較如下：
1.購置公務機車1輛經費80千元。
2.上年度購置小貨車1輛預算業已編竣，所
列950千元如數減列。"
2015,5851169800,100000,無細項,農業委員會主管,臺南區農業改良場,第一預備金,農業支出,19.16.4,仍照上年度預算數編列。
2015,5251171000,86719000,無細項,農業委員會主管,高雄區農業改良場,農作物改良,科學支出,19.17.1,"本年度預算數之內容與上年度之比較如下：
1.農園作物經費37,293千元，較上年度減列
辦理豆類育種及生產技術改良等經費154
千元。
2.作物環境經費23,231千元，較上年度增列
辦理設施離地栽培之養液回收加值再利用
等經費4,418千元。
3.農業推廣經費3,905千元，較上年度減列
辦理貿易自由化農業人力培育與活化等經
費949千元。
4.旗南作物經費14,010千元，較上年度增列
辦理優質小果南瓜與耐熱小胡瓜品種選育
等經費2,072千元。
5.澎湖作物經費8,280千元，較上年度增列
辦理抗風、耐鹽之作物栽培設施研發等經
費3,685千元。"
2015,5851170100,124747000,無細項,農業委員會主管,高雄區農業改良場,一般行政,農業支出,19.17.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費94,372千元，較上年度核實減
列人事費441千元。
2.基本行政工作維持費27,982千元，較上年
度減列辦理場區道路整修工程及果園自動
化管理機械等經費2,026千元。
3.農業經營輔導經費2,393千元，較上年度
減列辦理推動農業產業整體發展計畫等經
費494千元。"
2015,5851179800,200000,無細項,農業委員會主管,高雄區農業改良場,第一預備金,農業支出,19.17.3,仍照上年度預算數編列。
2015,5251181000,71562000,無細項,農業委員會主管,花蓮區農業改良場,農作物改良,科學支出,19.18.1,"本年度預算數之內容與上年度之比較如下：
1.作物改良研究經費20,120千元，較上年度
增列辦理建構東部原住民特色作物產業價
值鏈之研究等經費2,695千元。
2.作物環境研究經費18,903千元，較上年度
增列辦理營造有機生態環境及農田景觀效
果之研究等經費3,621千元。
3.農業推廣研究經費13,427千元，較上年度
增列辦理花宜地區青年農民有機農業經營
管理能力建構及輔導效能之研究等經費62
8千元。
4.分場農業試驗研究經費19,112千元，較上
年度增列辦理降低高接梨梨穗寒害及梨蜜
症栽培技術改進之研究等經費2,498千元
。"
2015,5851180100,99520000,無細項,農業委員會主管,花蓮區農業改良場,一般行政,農業支出,19.18.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費80,975千元，較上年度核實減
列人事費1,350千元。
2.基本行政工作維持費17,195千元，較上年
度增列辦理原住民特用作物試驗田區灌排
水溝及農路改善工程等經費1,973千元。
3.農業經營輔導經費1,350千元，較上年度
減列推動農業產業整體發展等經費1,165
千元。"
2015,5851189800,100000,無細項,農業委員會主管,花蓮區農業改良場,第一預備金,農業支出,19.18.3,仍照上年度預算數編列。
2015,5251191000,50964000,無細項,農業委員會主管,臺東區農業改良場,農作物改良,科學支出,19.19.1,"本年度預算數之內容與上年度之比較如下：
1.作物改良研究經費21,953千元，較上年度
增列辦理原住民部落農業永續經營之研究
等經費1,183千元。
2.作物環境研究經費18,223千元，較上年度
減列辦理作物溶磷菌開發之研究等經費42
2千元。
3.農業推廣研究經費3,643千元，較上年度
減列辦理創新農業人力研究等經費176千
元。
4.果園管理研究經費7,145千元，較上年度
增列辦理農業生產環境調適及災害應變之
研究等經費1,334千元。"
2015,5851190100,86484000,無細項,農業委員會主管,臺東區農業改良場,一般行政,農業支出,19.19.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費72,201千元，較上年度核實減
列人事費680千元。
2.基本行政工作維持費10,683千元，較上年
度減列辦理特色作物育種設施改善工程等
經費408千元。
3.推動農業產業整體發展經費600千元，較
上年度減列補助改進銷售包裝資材等經費
350千元。
4.花東地區有機農業發展計畫經費3,000千
元，較上年度增列開發有機產品之研究等
經費1,095千元。"
2015,5851199800,100000,無細項,農業委員會主管,臺東區農業改良場,第一預備金,農業支出,19.19.3,仍照上年度預算數編列。
2015,5251201200,162327000,無細項,農業委員會主管,漁業署及所屬,漁業科技研究發展,科學支出,19.20.1,"本年度預算數之內容與上年度之比較如下：
1.漁業生產及管理自動化經費4,195千元，
較上年度減列辦理漁業標準節能減碳漁船
研究等經費1,295千元。
2.提升養殖漁業生產與管理技術研究經費76
,486千元，較上年度增列辦理冷水性物種
生產模式及繁養殖技術開發等經費34,143
千元。
3.加強海洋漁業資源合理利用及管理經費70
,972千元，較上年度增列放流後之效益評
估及調查研究等經費9,012千元。
4.水產加工及品質安全檢測經費6,100千元
，較上年度減列辦理水產物利用與品質安
全之研究等經費269千元。
5.漁業經貿政策及制度研究經費2,867千元
，較上年度減列強化我國漁業產業價值鏈
及結構優化之研究等經費488千元。
6.國際漁業科技合作經費1,707千元，較上
年度減列參與國際漁業組織科學合作研究
等經費3千元。"
2015,5851200100,298587000,無細項,農業委員會主管,漁業署及所屬,一般行政,農業支出,19.20.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費262,807千元，較上年度核實
減列人事費133千元。
2.基本行政工作維持費35,780千元，較上年
度減列潮州街辦公室租金及進駐合署辦公
大樓辦公室搬遷等經費12,896千元。"
2015,5851202000,3065474000,無細項,農業委員會主管,漁業署及所屬,漁業管理,農業支出,19.20.3,"本年度預算數之內容與上年度之比較如下：
1.企劃管理經費52,683千元，較上年度減列
購置漁業管理資訊系統軟硬體設備等經費
5,862千元。
2.漁政管理經費72,963千元，較上年度減列
獎勵國人上漁船工作等經費8,402千元。
3.遠洋漁業管理經費222,181千元，較上年
度增列輔導臺日協議水域作業漁船投保第
三責任險等經費4,976千元。
4.養殖漁業管理經費151,956千元，較上年
度減列輔導優質水產品品牌建立及行銷通
路拓展等經費61,114千元。
5.遠洋漁業開發經費39,487千元，較上年度
減列辦理漁船船員作業安全訓練等經費52
千元。
6.休漁獎勵經費207,000千元，較上年度增
列休漁獎勵金6,700千元。
7.漁業電臺管理經費59,974千元，較上年度
增列辦理氣象委播與漁業政策政令傳播等
經費442千元。
8.漁業用油補貼經費2,259,230千元，較上
年度核實減列158,470千元。"
2015,5851203000,1050000000,無細項,農業委員會主管,漁業署及所屬,漁業發展,農業支出,19.20.4,"漁業多元化經營建設計畫(第四期)總經費6,
000,000千元，分4年辦理，102至103年度已
編列2,251,591千元，本年度續編第3年經費
1,050,000千元，較上年度增列辦理振興漁
港設施機能等經費122,308千元。"
2015,5851209011,1640000,交通及運輸設備,農業委員會主管,漁業署及所屬,一般建築及設備,農業支出,19.20.5.1,"本年度預算數之內容與上年度之比較如下：
1.汰換小客貨兩用車2輛經費1,640千元。
2.上年度汰購小客貨兩用車2輛及公務機車1
輛預算業已編竣，所列1,690千元如數減
列。"
2015,5851209800,1140000,無細項,農業委員會主管,漁業署及所屬,第一預備金,農業支出,19.20.6,仍照上年度預算數編列。
2015,5251503000,276720000,無細項,農業委員會主管,動植物防疫檢疫局及所屬,動植物防檢疫技術研發,科學支出,19.21.1,"本年度預算數之內容與上年度之比較如下：
1.農產品安全無縫科技研發經費46,467千元
，較上年度增列建立與研析國際間輸出入
水產動物疾病標準檢測方法暨診斷實驗網
絡等經費5,331千元。
2.防疫檢疫科技研發經費164,895千元，較
上年度減列辦理重要作物整合性防疫技術
之開發與應用等經費11,351千元。
3.檢疫產業電子化自動化經費8,138千元，
較上年度減列建構有害生物自動化區域監
測網及資通訊運用等經費3,870千元。
4.整合與提升我國食媒性疾病及其病原監測
防護網經費23,220千元，較上年度增列辦
理養禽場腸道病原菌監測等經費4,410千
元。
5.推動農業科技產業全球運籌經費34,000千
元，較上年度增列辦理生物農藥關鍵技術
與產學整合研發等經費12,986千元。"
2015,5851500100,678664000,無細項,農業委員會主管,動植物防疫檢疫局及所屬,一般行政,農業支出,19.21.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費562,426千元，較上年度增列
員工薪俸晉級差額等經費19,517千元。
2.基本行政工作維持費116,238千元，較上
年度減列辦公室租金等經費24,576千元。"
2015,5851501000,840127000,無細項,農業委員會主管,動植物防疫檢疫局及所屬,動植物防檢疫管理,農業支出,19.21.3,"本年度預算數之內容與上年度之比較如下：
1.動物防疫業務經費194,194千元，較上年
度減列辦理執業獸醫師管理、經濟動物獸
醫師培訓及執業獸醫師繼續教育等經費21
,275千元，增列辦理人畜共通動物傳染病
防疫業務等經費45,000千元，計淨增23,7
25千元。
2.動物檢疫業務經費25,946千元，較上年度
增列提升檢疫申報發證系統安全性、加速
系統效能並建立檢疫真偽查詢資訊網等經
費6,174千元。
3.植物防疫業務經費67,419千元，較上年度
減列辦理植物疫情監測及緊急防治工作等
經費3,159千元。
4.植物檢疫業務經費56,623千元，較上年度
增列辦理動植物檢疫偵測犬隊之訓練及執
行勤務管理等經費5,302千元。
5.企劃業務經費37,732千元，較上年度減列
建置檢疫中心鳥類隔離留舍等經費4,516
千元。
6.屠宰衛生檢查業務經費421,753千元，較
上年度增列辦理肉品衛生安全維護等經費
19,796千元。
7.動植物防檢疫經費36,460千元，較上年度
減列辦理綜合防治管理技術開發推廣及應
用等經費1,760千元。"
2015,5851509002,31583000,營建工程,農業委員會主管,動植物防疫檢疫局及所屬,一般建築及設備,農業支出,19.21.4.1,"本年度預算數之內容與上年度之比較如下：
1.高雄分局新建檢疫行政大樓興建工程總經
費76,300千元，分4年辦理，101至103年
度已編列44,717千元，本年度續編最後1
年經費31,583千元，較上年度增列5,863
千元。
2.上年度辦理漁業署及動植物防疫檢疫局等
機關(構)合署辦公廳舍新建工程預算業已
編竣，所列208,875千元如數減列。"
2015,5851509011,946000,交通及運輸設備,農業委員會主管,動植物防疫檢疫局及所屬,一般建築及設備,農業支出,19.21.4.2,"本年度預算數之內容與上年度之比較如下：
1.汰換小客貨兩用車1輛及公務機車2輛經費
946千元。
2.上年度汰換公務轎車3輛、小客貨兩用車1
輛及公務機車2輛預算業已編竣，所列2,7
61千元如數減列。"
2015,5851509800,1500000,無細項,農業委員會主管,動植物防疫檢疫局及所屬,第一預備金,農業支出,19.21.5,仍照上年度預算數編列。
2015,5251601000,806000,無細項,農業委員會主管,農業金融局,農業金融研發,科學支出,19.22.1,"本年度預算數806千元，係辦理農業金融體
系營運策略研究經費，較上年度增列辦理農
業金融政策及法規資料蒐集經費191千元。"
