臺北市地方總預算案,,,,,,,,
,, 2,　　職能發展,"115,610,181","118,390,322","110,821,306","-2,780,141",
,,,,,,,,
,,,　　447100,,,,,
,, 3,　　建築及設備,"12,657,583","16,735,643","16,028,125","-4,078,060",
,,,,,,,,
,,,　10106,,,,,
,   4,,　勞動力重建運用處,"66,133,062","62,368,601","47,604,114","3,764,461",
,,,,,,,,
,,,　　440100,,,,,
,, 1,　　一般行政,"21,157,716","18,862,697","17,087,368","2,295,019",
,,,,,,,,
,,,　　440200,,,,,
,, 2,　　身障就業重建業務,"21,403,959","21,271,602","22,170,243","132,357",
,,,,,,,,
,,,　　440300,,,,,
,, 3,　　外勞事務管理,"7,175,862","6,537,487","6,012,071","638,375",
,,,,,,,,
,,,　　447100,,,,,
,, 4,　　建築及設備,"16,395,525","15,696,815","2,334,432","698,710",
,,,,,,,,
,,,450000,,,,,
15,,,醫療保健支出,"4,655,660,841","4,616,607,840","4,393,723,006","39,053,001",
,,,,,,,,
,,,　12101,,,,,
,   1,,　衛生局,"4,213,582,039","4,159,222,189","3,993,182,414","54,359,850",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"135,498,536","129,301,966","127,285,703","6,196,570",
,,,,,,,,
,,,　　450200,,,,,
,, 2,　　疾病管制業務,"212,143,651","237,649,962","201,849,649","-25,506,311",
,,,,,,,,
,,,　　450300,,,,,
,, 3,　　醫護管理業務,"114,315,916","99,391,451","90,544,110","14,924,465",
,,,,,,,,
,,,　　450400,,,,,
,, 4,　　食品藥物管理業務,"102,883,718","105,282,300","100,428,126","-2,398,582",
,,,,,,,,
,,,　　450500,,,,,
,, 5,　　健康管理業務,"144,822,120","160,904,141","120,606,296","-16,082,021",
,,,,,,,,
,,,　　450600,,,,,
,, 6,　　研究發展考核業務,"3,370,013,989","3,347,681,918","3,258,305,114","22,332,071",
,,,,,,,,
,,,　　450700,,,,,
,, 7,　　檢驗業務,"29,614,457","23,994,863","23,262,628","5,619,594",
,,,,,,,,
,,,　　457100,,,,,
,, 9,　　建築及設備,"90,289,652","41,015,588","31,315,207","49,274,064",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　454100,,,,,
15,   1,10,　　第一預備金,"14,000,000","14,000,000",-,0,
,,,,,,,,
,,,　　453900,,,,,
,,11,　　接受補助業務支出,-,-,"39,585,581",-,
,,,,,,,,
,,,　12111,,,,,
,   2,,　松山區健康服務中心,"36,199,092","39,110,522","34,935,963","-2,911,430",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"8,715,308","8,726,226","8,154,324","-10,918",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"24,504,439","24,546,720","23,391,902","-42,281",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"2,979,345","5,837,576","3,389,737","-2,858,231",
,,,,,,,,
,,,　12112,,,,,
,   3,,　信義區健康服務中心,"39,807,246","38,764,547","36,628,924","1,042,699",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"12,609,452","12,683,574","12,091,373","-74,122",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"25,631,016","25,827,673","23,588,870","-196,657",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"1,566,778","253,300","948,681","1,313,478",
,,,,,,,,
,,,　12113,,,,,
,   4,,　大安區健康服務中心,"44,671,160","45,240,902","39,422,508","-569,742",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"11,368,299","11,443,360","10,744,189","-75,061",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"32,775,875","33,503,555","28,381,834","-727,680",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"526,986","293,987","296,485","232,999",
,,,,,,,,
,,,　12114,,,,,
,   5,,　中山區健康服務中心,"35,176,296","45,932,203","33,466,456","-10,755,907",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"9,482,511","10,396,222","9,195,877","-913,711",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"25,130,487","25,860,384","23,162,740","-729,897",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"563,298","9,675,597","1,107,839","-9,112,299",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　12115,,,,,
15,   6,,　中正區健康服務中心,"29,878,510","30,701,869","28,173,276","-823,359",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"9,713,212","9,767,041","8,805,651","-53,829",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"19,943,298","20,145,428","18,747,996","-202,130",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"222,000","789,400","619,629","-567,400",
,,,,,,,,
,,,　12116,,,,,
,   7,,　大同區健康服務中心,"27,452,496","28,120,069","25,940,305","-667,573",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"7,930,957","8,373,113","8,203,956","-442,156",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"19,370,020","19,594,637","16,970,077","-224,617",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"151,519","152,319","766,272",-800,
,,,,,,,,
,,,　12117,,,,,
,   8,,　萬華區健康服務中心,"41,599,593","39,308,509","32,694,443","2,291,084",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"10,569,322","10,656,207","10,196,484","-86,885",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"23,842,140","23,235,258","22,277,674","606,882",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"7,188,131","5,417,044","220,285","1,771,087",
,,,,,,,,
,,,　12118,,,,,
,   9,,　文山區健康服務中心,"45,869,700","47,547,762","36,163,094","-1,678,062",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"10,563,374","10,336,394","10,088,396","226,980",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"28,181,601","28,206,057","25,682,808","-24,456",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"7,124,725","9,005,311","391,890","-1,880,586",
,,,,,,,,
,,,　12119,,,,,
,  10,,　南港區健康服務中心,"27,079,156","26,022,202","26,977,739","1,056,954",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"8,712,712","8,163,464","8,053,254","549,248",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　452500,,,,,
15,  10, 2,　　衛生業務,"18,206,208","17,680,228","17,633,207","525,980",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"160,236","178,510","1,291,278","-18,274",
,,,,,,,,
,,,　12120,,,,,
,  11,,　內湖區健康服務中心,"38,111,766","37,846,612","35,772,757","265,154",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"10,454,542","10,519,704","10,161,601","-65,162",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"27,046,521","27,106,008","25,392,762","-59,487",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"610,703","220,900","218,394","389,803",
,,,,,,,,
,,,　12121,,,,,
,  12,,　士林區健康服務中心,"41,206,769","42,029,583","38,360,614","-822,814",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"10,701,813","11,233,813","10,132,035","-532,000",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"30,234,958","30,524,372","27,944,852","-289,414",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"269,998","271,398","283,727","-1,400",
,,,,,,,,
,,,　12122,,,,,
,  13,,　北投區健康服務中心,"35,027,018","36,760,871","32,004,513","-1,733,853",
,,,,,,,,
,,,　　450100,,,,,
,, 1,　　一般行政,"8,174,388","8,741,232","8,107,149","-566,844",
,,,,,,,,
,,,　　452500,,,,,
,, 2,　　衛生業務,"26,643,530","27,759,639","22,860,903","-1,116,109",
,,,,,,,,
,,,　　457100,,,,,
,, 3,　　建築及設備,"209,100","260,000","1,036,461","-50,900",
,,,,,,,,
,,,510000,,,,,
16,,,社區發展支出,"4,998,254,988","2,657,330,135","2,445,808,358","2,340,924,853",
,,,,,,,,
,,,　02121,,,,,
,   1,,　松山區公所,-,"19,640,331","13,937,015","-19,640,331",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"19,640,331","13,937,015","-19,640,331",
,,,,,,,,
,,,　02122,,,,,
,   2,,　信義區公所,-,"14,354,653","11,992,094","-14,354,653",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　517700,,,,,
16,   2, 7,　　公園綠化及風景區工程,-,"14,354,653","11,992,094","-14,354,653",
,,,,,,,,
,,,　02123,,,,,
,   3,,　大安區公所,-,"27,365,423","20,649,394","-27,365,423",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"27,365,423","20,649,394","-27,365,423",
,,,,,,,,
,,,　02124,,,,,
,   4,,　中山區公所,-,"28,921,178","27,894,711","-28,921,178",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"28,921,178","27,894,711","-28,921,178",
,,,,,,,,
,,,　02125,,,,,
,   5,,　中正區公所,-,"6,965,427","5,701,742","-6,965,427",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"6,965,427","5,701,742","-6,965,427",
,,,,,,,,
,,,　02126,,,,,
,   6,,　大同區公所,-,"11,063,019","9,861,117","-11,063,019",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"11,063,019","9,861,117","-11,063,019",
,,,,,,,,
,,,　02127,,,,,
,   7,,　萬華區公所,-,"6,741,239","6,079,532","-6,741,239",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"6,741,239","6,079,532","-6,741,239",
,,,,,,,,
,,,　02128,,,,,
,   8,,　文山區公所,-,"40,878,768","13,514,449","-40,878,768",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"40,878,768","13,514,449","-40,878,768",
,,,,,,,,
,,,　02129,,,,,
,   9,,　南港區公所,-,"8,119,233","6,724,341","-8,119,233",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"8,119,233","6,724,341","-8,119,233",
,,,,,,,,
,,,　02130,,,,,
,  10,,　內湖區公所,-,"25,355,321","19,776,956","-25,355,321",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"25,355,321","19,776,956","-25,355,321",
,,,,,,,,
,,,　02131,,,,,
,  11,,　士林區公所,-,"12,526,909","11,906,654","-12,526,909",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　517700,,,,,
16,  11, 7,　　公園綠化及風景區工程,-,"12,526,909","11,906,654","-12,526,909",
,,,,,,,,
,,,　02132,,,,,
,  12,,　北投區公所,-,"12,909,855","11,014,891","-12,909,855",
,,,,,,,,
,,,　　517700,,,,,
,, 7,　　公園綠化及風景區工程,-,"12,909,855","11,014,891","-12,909,855",
,,,,,,,,
,,,　07104,,,,,
,  13,,　公園路燈工程管理處,"3,054,466,988","1,942,488,779","1,786,755,462","1,111,978,209",
,,,,,,,,
,,,　　510100,,,,,
,, 1,　　一般行政,"559,436,282","130,290,363","123,866,609","429,145,919",
,,,,,,,,
,,,　　510200,,,,,
,, 2,　　公園綠地及園藝管理,"1,232,377,116","1,102,593,717","1,044,036,358","129,783,399",
,,,,,,,,
,,,　　517100,,,,,
,, 4,　　建築及設備,"63,580,185","79,620,049","26,658,063","-16,039,864",
,,,,,,,,
,,,　　517700,,,,,
,, 5,　　公園綠化及風景區工程,"1,199,073,405","629,984,650","584,606,542","569,088,755",
,,,,,,,,
,,,　　513900,,,,,
,, 8,　　接受補助業務支出,-,-,"7,587,890",-,
,,,,,,,,
,,,　14101,,,,,
,  14,,　都市發展局,"1,943,788,000","500,000,000","500,000,000","1,443,788,000",
,,,,,,,,
,,,　　519100,,,,,
,, 6,　　作業基金,"1,943,788,000","500,000,000","500,000,000","1,443,788,000",
,,,,,,,,
,,,520000,,,,,
17,,,環境保護支出,"9,591,451,840","9,482,747,117","8,998,278,101","108,704,723",
,,,,,,,,
,,,　07105,,,,,
,   1,,　衛生下水道工程處,"2,816,297,632","2,981,476,124","2,467,787,019","-165,178,492",
,,,,,,,,
,,,　　520100,,,,,
,, 1,　　一般行政,"115,931,285","93,896,051","87,704,743","22,035,234",
,,,,,,,,
,,,　　520200,,,,,
,, 2,　　營運管理,"1,104,134,625","1,097,798,582","1,035,258,858","6,336,043",
,,,,,,,,
,,,　　527100,,,,,
,, 3,　　建築及設備,"202,886,400","184,547,051","221,615,400","18,339,349",
,,,,,,,,
,,,　　527600,,,,,
,, 4,　　環境衛生及河川工程,"1,393,345,322","1,605,234,440","1,123,208,018","-211,889,118",
,,,,,,,,
,,,　13101,,,,,
,   2,,　環境保護局,"5,662,676,375","5,440,379,024","5,499,162,646","222,297,351",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　520100,,,,,
17,   2, 1,　　一般行政,"174,528,354","185,876,799","187,052,990","-11,348,445",
,,,,,,,,
,,,　　520200,,,,,
,, 2,　　公害防治,"138,101,173","132,579,047","136,135,280","5,522,126",
,,,,,,,,
,,,　　520300,,,,,
,, 3,　　垃圾處理與清潔維持,"4,661,755,990","4,465,499,550","4,416,119,764","196,256,440",
,,,,,,,,
,,,　　520400,,,,,
,, 4,　　資源回收與列管公廁,"144,487,029","135,961,389","138,206,728","8,525,640",
,,,,,,,,
,,,　　520500,,,,,
,, 5,　　環境衛生指導,"19,151,171","19,244,103","18,823,104","-92,932",
,,,,,,,,
,,,　　520600,,,,,
,, 6,　　修車廠業務,"150,252,778","160,622,192","159,657,564","-10,369,414",
,,,,,,,,
,,,　　520700,,,,,
,, 7,　　環境保護回饋,"214,029,929","160,151,104","158,501,799","53,878,825",
,,,,,,,,
,,,　　527100,,,,,
,, 8,　　建築及設備,"152,269,951","172,344,840","124,065,213","-20,074,889",
,,,,,,,,
,,,　　524100,,,,,
,, 9,　　第一預備金,"8,100,000","8,100,000",-,0,
,,,,,,,,
,,,　　527600,,,,,
,,10,　　環境衛生及河川工程,-,-,"142,849,999",-,
,,,,,,,,
,,,　　523900,,,,,
,,11,　　接受補助業務支出,-,-,"16,620,361",-,
,,,,,,,,
,,,　　528300,,,,,
,,12,　　接受補助建設支出,-,-,"1,129,844",-,
,,,,,,,,
,,,　13102,,,,,
,   3,,　衛生稽查大隊,"233,525,959","203,607,812","192,837,635","29,918,147",
,,,,,,,,
,,,　　520100,,,,,
,, 1,　　一般行政,"37,684,987","39,680,809","37,370,304","-1,995,822",
,,,,,,,,
,,,　　520200,,,,,
,, 2,　　衛生稽查業務,"156,980,632","160,622,004","153,625,291","-3,641,372",
,,,,,,,,
,,,　　527100,,,,,
,, 3,　　建築及設備,"38,860,340","3,304,999","1,842,040","35,555,341",
,,,,,,,,
,,,　13103,,,,,
,   4,,　內湖垃圾焚化廠,"252,848,491","229,842,686","224,552,338","23,005,805",
,,,,,,,,
,,,　　520100,,,,,
,, 1,　　一般行政,"59,440,960","47,910,033","46,986,200","11,530,927",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　523300,,,,,
17,   4, 2,　　垃圾焚化業務,"159,028,133","144,781,358","143,297,022","14,246,775",
,,,,,,,,
,,,　　527100,,,,,
,, 3,　　建築及設備,"579,398","3,471,295","788,187","-2,891,897",
,,,,,,,,
,,,　　527600,,,,,
,, 4,　　環境衛生及河川工程,"33,800,000","33,680,000","33,480,929","120,000",
,,,,,,,,
,,,　13104,,,,,
,   5,,　木柵垃圾焚化廠,"252,754,246","254,605,567","251,229,821","-1,851,321",
,,,,,,,,
,,,　　520100,,,,,
,, 1,　　一般行政,"45,617,191","45,981,116","44,410,279","-363,925",
,,,,,,,,
,,,　　523300,,,,,
,, 2,　　垃圾焚化業務,"169,758,645","169,281,681","168,937,432","476,964",
,,,,,,,,
,,,　　527100,,,,,
,, 3,　　建築及設備,"698,410","2,662,770","1,254,595","-1,964,360",
,,,,,,,,
,,,　　527600,,,,,
,, 4,　　環境衛生及河川工程,"36,680,000","36,680,000","36,627,515",0,
,,,,,,,,
,,,　13105,,,,,
,   6,,　北投垃圾焚化廠,"373,349,137","372,835,904","362,708,642","513,233",
,,,,,,,,
,,,　　520100,,,,,
,, 1,　　一般行政,"61,810,479","61,292,920","59,964,419","517,559",
,,,,,,,,
,,,　　523300,,,,,
,, 2,　　垃圾焚化業務,"274,006,088","272,396,164","265,413,698","1,609,924",
,,,,,,,,
,,,　　527100,,,,,
,, 3,　　建築及設備,"852,570","2,466,820","753,825","-1,614,250",
,,,,,,,,
,,,　　527600,,,,,
,, 4,　　環境衛生及河川工程,"36,680,000","36,680,000","36,576,700",0,
,,,,,,,,
,,,610000,,,,,
18,,,退休撫卹給付支出,"5,187,898,417","5,225,115,967","4,908,230,685","-37,217,550",
,,,,,,,,
,,,　41101,,,,,
,   1,,　公務人員退休及撫卹給付,"5,187,898,417","5,225,115,967","4,908,230,685","-37,217,550",
,,,,,,,,
,,,　　614200,,,,,
,, 1,　　公務人員退休及撫卹給付,"5,187,898,417","5,225,115,967","4,908,230,685","-37,217,550",
,,,,,,,,
,,,710000,,,,,
19,,,警政支出,"13,500,971,028","13,619,735,187","12,383,778,728","-118,764,159",
,,,,,,,,
,,,　11101,,,,,
,   1,,　警察局,"13,500,971,028","13,619,735,187","12,383,778,728","-118,764,159",
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　710100,,,,,
19,   1, 1,　　一般行政,"1,878,206,275","1,955,400,186","1,714,566,156","-77,193,911",
,,,,,,,,
,,,　　710200,,,,,
,, 2,　　警政業務,"10,563,426,601","10,688,157,183","10,100,693,607","-124,730,582",
,,,,,,,,
,,,　　710300,,,,,
,, 3,　　團隊補助,"145,898,576","151,196,304","142,047,310","-5,297,728",
,,,,,,,,
,,,　　717100,,,,,
,, 4,　　建築及設備,"884,939,576","796,481,514","424,971,655","88,458,062",
,,,,,,,,
,,,　　714100,,,,,
,, 5,　　第一預備金,"28,500,000","28,500,000",-,0,
,,,,,,,,
,,,　　713900,,,,,
,, 6,　　接受補助業務支出,-,-,"1,500,000",-,
,,,,,,,,
,,,810000,,,,,
21,,,債務付息支出,"2,419,648,273","2,078,972,608","3,290,050,932","340,675,665",
,,,,,,,,
,,,　04101,,,,,
,   1,,　財政局,"2,419,648,273","2,078,972,608","3,290,050,932","340,675,665",
,,,,,,,,
,,,　　813700,,,,,
,, 3,　　債務付息,"2,419,648,273","2,078,972,608","3,290,050,932","340,675,665",
,,,,,,,,
,,,820000,,,,,
22,,,還本付息事務支出,"3,255,000","3,256,000",-,"-1,000",
,,,,,,,,
,,,　04101,,,,,
,   1,,　財政局,"3,255,000","3,256,000",-,"-1,000",
,,,,,,,,
,,,　　823800,,,,,
,, 4,　　債務管理,"3,255,000","3,256,000",-,"-1,000",
,,,,,,,,
,,,910000,,,,,
23,,,其他支出,"1,001,366,359","1,025,909,169","738,369,164","-24,542,810",
,,,,,,,,
,,,　41102,,,,,
,   1,,　公務人員福利互助補助,"666,366,359","690,909,169","596,638,078","-24,542,810",
,,,,,,,,
,,,　　914300,,,,,
,, 1,　　公務人員福利互助補助,"666,366,359","690,909,169","596,638,078","-24,542,810",
,,,,,,,,
,,,　41103,,,,,
,   2,,　國家賠償金,"35,000,000","35,000,000","37,896,883",0,
,,,,,,,,
,,,　　914400,,,,,
,, 1,　　國家賠償金,"35,000,000","35,000,000","37,896,883",0,
,,,,,,,,
,,,　41104,,,,,
,   3,,　公務人員(工)待遇準備,"300,000,000","300,000,000","103,834,203",0,
,,,,,,,,
臺北市地方總預算案,,,,,,,,
　　　　　　　　　,,,,,,,,
歲出政事別預算表,,,,,,,,
　　　　　　　　　　　,,,,,,,,
中華民國105年度,,,,,,,,
科目,,,,本年度預算數,上年度預算數,前年度決算數,"本  年 度 與
上年度比較",
款,項,目,名稱及編號,,,,,
,,,　　914500,,,,,
23,   3, 1,　　公務人員(工)待遇準備,"300,000,000","300,000,000","103,834,203",0,
,,,,,,,,
,,,920000,,,,,
24,,,第二預備金,"1,500,000,000","950,000,000",-,"550,000,000",
,,,,,,,,
,,,　42101,,,,,
,   1,,　第二預備金,"1,500,000,000","950,000,000",-,"550,000,000",
,,,,,,,,
,,,　　925600,,,,,
,, 1,　　第二預備金,"1,500,000,000","950,000,000",-,"550,000,000",
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
